Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
1217.0,1240.0,1210.45,1231.9,1227.2,105319.0,2739.0,129247594.0,31429.0,29.84,29.55,14.9
1216.7,1229.0,1207.0,1214.1,1214.46,376108.0,2330.0,456766582.0,248437.0,66.05,22.0,-2.6
1220.0,1225.55,1207.0,1216.65,1215.1,58709.0,1347.0,71337527.0,22384.0,38.13,18.55,-3.35
1228.3,1232.95,1206.1,1214.5,1219.95,190203.0,4148.0,232037780.0,103588.0,54.46,26.85,-13.8
1223.0,1248.0,1221.35,1228.8,1238.95,205711.0,7153.0,254865053.0,71861.0,34.93,26.65,5.8
1192.45,1227.6,1192.45,1221.85,1217.42,254783.0,8355.0,310178644.0,99353.0,39.0,35.15,29.4
1196.8,1206.7,1180.9,1185.25,1197.18,104464.0,3222.0,125061859.0,34187.0,32.73,25.8,-11.55
1175.6,1197.95,1174.55,1193.55,1187.28,97019.0,2773.0,115188890.0,33107.0,34.12,23.4,17.95
1180.0,1188.0,1170.3,1182.6,1182.14,83855.0,2574.0,99128096.0,29895.0,35.65,17.7,2.6
1186.0,1187.55,1173.05,1183.75,1180.95,52731.0,1495.0,62272455.0,23499.0,44.56,14.5,-2.25
1198.9,1198.9,1175.0,1184.95,1186.92,69002.0,2203.0,81899963.0,20465.0,29.66,23.9,-13.95
1192.55,1197.5,1185.0,1190.05,1191.59,109600.0,2970.0,130598119.0,57189.0,52.18,12.5,-2.5
1189.3,1207.75,1186.8,1192.55,1196.17,204419.0,26606.0,244518969.0,97214.0,47.56,20.95,3.25
1175.0,1194.7,1170.05,1189.6,1183.66,58761.0,2380.0,69552956.0,21832.0,37.15,24.65,14.6
1170.5,1189.0,1166.35,1181.0,1174.57,61494.0,3214.0,72229214.0,26667.0,43.37,22.65,10.5
1165.0,1183.0,1163.1,1167.55,1172.75,78304.0,2069.0,91831371.0,28396.0,36.26,19.9,2.55
1170.0,1176.45,1163.3,1171.25,1170.54,124117.0,2801.0,145284314.0,39279.0,31.65,13.15,1.25
1176.55,1180.0,1162.0,1165.35,1167.03,193127.0,3345.0,225384421.0,74219.0,38.43,18.0,-11.2
1177.1,1190.2,1176.8,1183.35,1182.28,92096.0,3195.0,108883516.0,29976.0,32.55,13.4,6.25
1190.0,1196.0,1156.8,1172.9,1166.63,106963.0,4179.0,124786745.0,27631.0,25.83,39.2,-17.1
1198.0,1204.65,1175.0,1181.85,1195.52,88988.0,2903.0,106386778.0,30425.0,34.19,29.65,-16.15
1200.0,1204.0,1180.4,1197.8,1191.65,261839.0,6994.0,312020986.0,114909.0,43.89,23.6,-2.2
1188.0,1207.95,1185.0,1199.4,1199.84,128818.0,4823.0,154561499.0,67901.0,52.71,22.95,11.4
1180.0,1191.7,1175.0,1185.15,1184.41,143721.0,3269.0,170224361.0,45949.0,31.97,16.7,5.15
1165.0,1182.0,1160.0,1175.65,1171.75,148546.0,4492.0,174058040.0,70124.0,47.21,22.0,10.65
1154.0,1171.3,1145.2,1160.9,1161.4,243147.0,4957.0,282391217.0,100854.0,41.48,26.1,6.9
1185.0,1196.0,1150.0,1153.9,1168.53,171251.0,4595.0,200111597.0,45767.0,26.73,46.0,-31.1
1166.0,1212.4,1155.0,1183.35,1192.22,518622.0,9393.0,618311233.0,163936.0,31.61,57.4,17.35
1138.5,1191.8,1134.9,1178.25,1172.48,562279.0,13115.0,659261777.0,232365.0,41.33,56.9,39.75
1124.0,1139.0,1124.0,1132.7,1132.23,119682.0,2417.0,135507205.0,42168.0,35.23,15.0,8.7
1124.0,1134.0,1113.7,1125.45,1124.27,158222.0,4070.0,177884097.0,29403.0,18.58,20.3,1.45
1131.95,1131.95,1115.35,1125.0,1121.66,157534.0,4613.0,176699373.0,52294.0,33.2,16.6,-6.95
1099.3,1140.0,1099.0,1132.8,1124.89,531561.0,12748.0,597946224.0,66320.0,12.48,41.0,33.5
1174.5,1184.0,1150.2,1169.0,1170.75,294809.0,8181.0,345146716.0,48975.0,16.61,33.8,-5.5
1132.9,1172.0,1128.3,1162.25,1156.29,282880.0,7302.0,327091604.0,85210.0,30.12,43.7,29.35
1118.0,1131.75,1117.7,1123.9,1122.3,340196.0,3443.0,381801169.0,78970.0,23.21,14.05,5.9
1127.0,1127.0,1105.55,1114.15,1115.41,221698.0,4287.0,247284509.0,157266.0,70.94,21.45,-12.85
1129.9,1129.9,1106.8,1110.95,1114.68,167351.0,7851.0,186542193.0,76021.0,45.43,23.1,-18.95
1140.0,1145.7,1123.65,1129.3,1130.3,88857.0,3167.0,100434999.0,31335.0,35.26,22.05,-10.7
1134.05,1150.4,1129.95,1145.0,1141.42,57310.0,1822.0,65414781.0,17301.0,30.19,20.45,10.95
1140.5,1145.0,1120.0,1124.55,1130.33,174290.0,3027.0,197004900.0,110266.0,63.27,25.0,-15.95
1136.8,1145.0,1129.6,1140.05,1135.33,55686.0,3307.0,63221806.0,22976.0,41.26,15.4,3.25
